trade_date,net_value,w_510300,w_518880,w_511260
2020-03-30,0.9848388202920404,0.09639978544762705,0.18754376769506712,0.7160564468573059
2020-03-31,0.9857519803547886,0.09638173778695033,0.1875269173975446,0.7160913448155051
2020-04-01,0.9838256256747542,0.09666564578873482,0.184855098641687,0.7184792555695783
2020-04-02,0.9855379833033906,0.09768550073999885,0.18531849862424093,0.7169960006357603
2020-04-03,0.9865850825564362,0.09696481781021402,0.18679381381584484,0.7162413683739411
2020-04-07,0.9966130299085472,0.09793900830984582,0.1901384413442495,0.7119225503459047
2020-04-08,0.9958091438232493,0.09766540389470356,0.18848012313229043,0.713854472973006
2020-04-09,0.9957985504533848,0.0979250684967177,0.1889480274418685,0.7131269040614139
2020-04-10,0.9958993406674512,0.09763304947005268,0.19001589313482353,0.7123510573951238
2020-04-13,0.9958942319774755,0.09713985789872312,0.18996510625980992,0.712895035841467
2020-04-14,0.9992731096099546,0.09826403497458601,0.191489407114297,0.710246557911117
2020-04-15,0.9991372980168743,0.09776186909313,0.19099950007020974,0.7112386308366603
2020-04-16,1.0025358962983313,0.09747716303579197,0.1917917349409274,0.7107311020232806
2020-04-17,0.9995679842510495,0.09856296549064987,0.18921534852346353,0.7122216859858866
2020-04-20,0.9968435084888044,0.099208136601655,0.1888016718001504,0.7119901915981945
2020-04-21,0.9976018657958543,0.09819396370529337,0.19036335771493088,0.7114426785797757
2020-04-22,0.9996594052414504,0.0987881578556519,0.18945587763272984,0.7117559645116183
2020-04-23,1.006262553729336,0.09797703620072203,0.19154249551556957,0.7104804682837084
2020-04-24,1.008761737998149,0.09699160319230724,0.19260099388383453,0.7104074029238584
2020-04-27,1.007541181149027,0.09750413671206766,0.19140174364050366,0.7110941196474286
2020-04-28,1.0075246748721802,0.0980634408952127,0.19002344881043065,0.7119131102943567
2020-04-29,1.0096919204298973,0.09831671143976274,0.19058560563127666,0.7110976829289607
2020-04-30,1.0101448319915796,0.09959374776610075,0.19116356208217428,0.7092426901517249
2020-05-06,1.0087947195326006,0.09995912353794366,0.19116390592417676,0.7088769705378797
2020-05-07,1.0043616857760178,0.10023714459367218,0.19108380774810957,0.7086790476582182
2020-05-08,1.0059455311099312,0.10105684176116886,0.19314019230847967,0.7058029659303514
2020-05-11,1.0015670319078582,0.101334994714921,0.19321250684458466,0.7054524984404942
2020-05-12,1.0030896814531578,0.10115783176940385,0.19250809560982146,0.7063340726207746
2020-05-13,1.0022656318134762,0.10145123984019128,0.19323213140802767,0.7053166287517811
2020-05-14,1.0024110835808682,0.10066576034912644,0.19443829540697646,0.7048959442438971
2020-05-15,1.005974782166599,0.09986695049599265,0.19646536629489003,0.7036676832091173
2020-05-18,1.0079525620682783,0.09994972901465385,0.20083610765038862,0.6992141633349576
2020-05-19,1.0063552706545003,0.10078304841806411,0.19797901556735656,0.7012379360145793
2020-05-20,1.0093768751433858,0.100110228630368,0.19948023713319024,0.7004095342364418
2020-05-21,1.007225231574971,0.09971972304033186,0.1980639135937125,0.7022163633659557
2020-05-22,1.008238947481014,0.09762242812318474,0.1976091345141678,0.7047684373626474
2020-05-25,1.0056661361220094,0.09791873855781368,0.19775587049681437,0.7043253909453718
2020-05-26,1.0050618135964948,0.0990491724038724,0.19879798740949509,0.7021528401866326
2020-05-27,1.002514359391328,0.09888049225589249,0.1971949342151915,0.703924573528916
2020-05-28,1.0061083364771783,0.0986436280734056,0.19792513430124653,0.7034312376253478
2020-05-29,1.0041818391033515,0.09920591559124009,0.19835618306429412,0.7024379013444658
2020-06-01,1.0060906112777346,0.10139133274741263,0.19956820607384884,0.6990404611787384
2020-06-02,1.0038724256900018,0.10187191554779491,0.19964972609488493,0.6984783583573202
2020-06-03,1.0008496994891327,0.10215619226731211,0.19845001386170558,0.6993937938709822
2020-06-04,0.9968615273050749,0.10261186414339975,0.19753748282340275,0.6998506530331976
2020-06-05,0.99664469447651,0.10317449224938306,0.19742529173464707,0.6994002160159699
2020-06-08,0.9977020283928706,0.10351101582124894,0.1954593606259396,0.7010296235528115
2020-06-09,0.9981574796690569,0.1040970927074512,0.195318529838937,0.7005843774536119
2020-06-10,0.9997694690259669,0.10371848827124573,0.197014483856374,0.6992670278723802
2020-06-11,1.0037343362153839,0.10244574345575669,0.19798240205943238,0.699571854484811
2020-06-12,1.0045113327325041,0.10259957587027571,0.19777794371403243,0.699622480415692
2020-06-15,1.0045446917872687,0.10126768585438865,0.19725821714410388,0.7014740970015074
2020-06-16,1.0005842181292497,0.10311925575134802,0.19783292101181363,0.6990478232368383
2020-06-17,1.0001990617344745,0.10325259680485764,0.19801218011915894,0.6987352230759835
2020-06-18,0.999483033981102,0.10405273398122132,0.19784458116361706,0.6981026848551616
2020-06-19,1.00128182411049,0.10508170321866366,0.19790102064377815,0.6970172761375582
2020-06-22,1.003665677257179,0.10492542728276441,0.1995881309743516,0.695486441742884
2020-06-23,1.0004629466379482,0.10570595395946916,0.20002096126263266,0.6942730847778981
2020-06-24,1.0059402687410524,0.10596826520463257,0.20036670270224996,0.6936650320931175
2020-06-29,1.0053852377798385,0.10518842549250189,0.20047731674293517,0.6943342577645628
2020-06-30,1.0061175905097437,0.10627537291065225,0.20053633195453477,0.6931882951348131
2020-07-01,1.010251581346926,0.10801894518194545,0.20099137884981633,0.6909896759682382
2020-07-02,1.0116288094469525,0.11013995228579071,0.19888331497382808,0.6909767327403813
2020-07-03,1.013558480946833,0.11193991321232712,0.19911498349400095,0.688945103293672
2020-07-06,1.0141933756984503,0.11941862788131744,0.19832957587515196,0.6822517962435307
2020-07-07,1.0105989570097198,0.1187313462278481,0.19949405493923886,0.6817745988329131
2020-07-08,1.0106743391487927,0.12015874310208485,0.20034625448266605,0.6794950024152491
2020-07-09,1.012564569337218,0.12164547061053231,0.2012958983703743,0.6770586310190934
2020-07-10,1.0107862113491826,0.119844327723364,0.20022208247550077,0.6799335898011352
2020-07-13,1.0126212890486332,0.12193922762876738,0.200521024509464,0.6775397478617685
2020-07-14,1.0141426776129867,0.12076359381708171,0.20001688760882266,0.6792195185740955
2020-07-15,1.0155140225227475,0.11926332738504106,0.20000059369318182,0.680736078921777
2020-07-16,1.0111388912760513,0.11450009553444075,0.20020322728024048,0.6852966771853188
2020-07-17,1.0092296252886057,0.11585343516370326,0.19940718662163887,0.6847393782146579
2020-07-20,1.0124739661674846,0.11830334893942633,0.19983740604369332,0.6818592450168803
2020-07-21,1.0144643597457064,0.11834818190083468,0.20076648866134242,0.6808853294378231
2020-07-22,1.0247275640756917,0.11837378703998473,0.20338377808572336,0.6782424348742918
2020-07-23,1.0261241373040315,0.11761944724161348,0.2042624131900818,0.6781181395683047
2020-07-24,1.024534821845886,0.11295728744804698,0.20674280541114315,0.6802999071408098
2020-07-27,1.0303613563326914,0.11295476829299662,0.21027653673794072,0.6767686949690627
2020-07-28,1.0290834822088513,0.11389131460413184,0.2102871884532429,0.6758214969426253
2020-07-29,1.0315351598016178,0.11661661536754415,0.21018717859744804,0.6731962060350078
2020-07-30,1.0276895968537834,0.11625562521105787,0.20936856293952796,0.6743758118494142
2020-07-31,1.0281821817205155,0.11701968167383314,0.21137397594348942,0.6716063423826775
2020-08-03,1.0296201648260541,0.11856168293882577,0.21027770990703015,0.671160607154144
2020-08-04,1.03015450784283,0.11859109401092002,0.21046887938857534,0.6709400266005047
2020-08-05,1.0369726865184155,0.11785650379433465,0.2147520988834939,0.6673913973221716
2020-08-06,1.0385026607019636,0.11727706867857432,0.21607376592831654,0.6666491653931093
2020-08-07,1.037816623201202,0.11627173673496372,0.21745836690559964,0.6662698963594367
2020-08-10,1.0373595485713167,0.11668407890211212,0.21611309673729656,0.6672028243605913
2020-08-11,1.0305095403953826,0.1163918864237656,0.21274744523264078,0.6708606683435936
2020-08-12,1.0150626509491851,0.11742501295479323,0.2025779517516252,0.6799970352935817
2020-08-13,1.019832895654542,0.11653140025159012,0.20491592725697477,0.6785526724914351
2020-08-14,1.0239601395283637,0.11814239717788205,0.20580163653169078,0.6760559662904271
2020-08-17,1.0289546373942466,0.11982156673844697,0.20685672364754176,0.6733217096140114
2020-08-18,1.0339396868063369,0.11908534883981325,0.21064565014504882,0.670269001015138
2020-08-19,1.0285659590698213,0.11797756541695724,0.20934052834144706,0.6726819062415957
2020-08-20,1.0211759852307853,0.11766205323343744,0.20636273816263925,0.6759752086039232
2020-08-21,1.0225798674670659,0.1184392390124296,0.20628106959835896,0.6752796913892115
2020-08-24,1.02136540175094,0.11926775695765117,0.20475987375939889,0.67597236928295
2020-08-25,1.0200613385391877,0.11962680050825522,0.20542592441570864,0.6749472750760361
2020-08-26,1.0175212330096346,0.11856787321893494,0.20568543554636814,0.6757466912346969
2020-08-27,1.0213092153058851,0.11895338036206796,0.20739576235624688,0.6736508572816851
2020-08-28,1.0220962962187476,0.1215418378613531,0.20723605407184836,0.6712221080667985
2020-08-31,1.0223055464836746,0.12053218263592932,0.2078995768684936,0.6715682404955771
2020-09-01,1.0279318527040264,0.1206468582881734,0.2090684786496102,0.6702846630622163
2020-09-02,1.0246002003902417,0.12094775890152018,0.20753459606940422,0.6715176450290756
2020-09-03,1.0223225547527668,0.12075919156252429,0.2043664725978461,0.6748743358396295
2020-09-04,1.021809874777544,0.11955957081737817,0.20507439652191434,0.6753660326607075
2020-09-07,1.0179152888388787,0.11778595470665643,0.20575773598282224,0.6764563093105214
2020-09-08,1.0208155479255945,0.11800175622929757,0.2053246474784195,0.6766735962922829
2020-09-09,1.0201093578690588,0.11553587231392663,0.20556785316891393,0.6788962745171595
2020-09-10,1.0220405766894656,0.11540918997061868,0.20659166571202295,0.6779991443173584
2020-09-11,1.018896773914769,0.1165925078150045,0.20677376625750754,0.6766337259274878
2020-09-14,1.0170621469493768,0.11742435964747787,0.20709607069103725,0.675479569661485
2020-09-15,1.0211999499633668,0.1177509984162064,0.20696364264788072,0.6752853589359128
2020-09-16,1.020163574700717,0.11722802378531628,0.20656753258415225,0.6762044436305313
2020-09-17,1.017697096261355,0.11684497647382,0.2056498920534568,0.6775051314727232
2020-09-18,1.0215893070943696,0.11917286304648354,0.20577464947662158,0.675052487476895
2020-09-21,1.0234426482283534,0.11769885459621363,0.20540201440726394,0.6768991309965224
2020-09-22,1.0184403305951348,0.11696660417125111,0.20170363467059585,0.6813297611581529
2020-09-23,1.0141421863779772,0.11778553892211108,0.1995086821191269,0.6827057789587619
2020-09-24,1.0097709151684442,0.1165101004585277,0.198126137523599,0.6853637620178734
2020-09-25,1.0113128894843941,0.11640190677611932,0.20021975439612835,0.6833783388277522
2020-09-28,1.0119653173374081,0.11655821899428542,0.1996322137681271,0.6838095672375875
2020-09-29,1.013759862563414,0.11660593249615267,0.2019738458693248,0.6814202216345225
2020-09-30,1.0121899192535269,0.11646296304046991,0.20238897118963428,0.6811480657698958
2020-10-09,1.013286604844509,0.1184857393802438,0.20201730503792464,0.6794969555818314
2020-10-12,1.0170911728891072,0.12144937094879484,0.20344099471974103,0.6751096343314641
2020-10-13,1.0171928162281885,0.12180550569332285,0.2028632100730599,0.6753312842336172
2020-10-14,1.0136854994877338,0.12167263129995932,0.20127671856660906,0.6770506501334316
2020-10-15,1.0126212106517831,0.12152306219872452,0.2012337322298541,0.6772432055714214
2020-10-16,1.014294829571534,0.12099938779359619,0.2015115611887806,0.6774890510176231
2020-10-19,1.0152128615898086,0.12017505513237621,0.20148166913180626,0.6783432757358175
2020-10-20,1.013814018295085,0.1210336793209461,0.20094612304630882,0.678020197632745
2020-10-21,1.0148576356501826,0.12104763495862642,0.20145060402473397,0.6775017610166396
2020-10-22,1.0154963885040362,0.12060260950040344,0.20152694029273552,0.6778704502068612
2020-10-23,1.0130881708253616,0.11959512518188621,0.20129362743714171,0.6791112473809722
2020-10-26,1.0104226748899585,0.1190764564153761,0.20090632789298718,0.6800172156916368
2020-10-27,1.0141487235041777,0.11896216576223263,0.20189640186343671,0.6791414323743307
2020-10-28,1.015081957484476,0.11977538681969857,0.20181235110700227,0.6784122620732993
2020-10-29,1.0137163995885214,0.12095295121529327,0.1993382229258894,0.6797088258588173
2020-10-30,1.0102938506608914,0.11925385866848288,0.19883996768403278,0.6819061736474843
2020-11-02,1.0140771305791985,0.11945540464165721,0.19977564863418615,0.6807689467241566
2020-11-03,1.0159627838001088,0.12040897610491616,0.20036890371165883,0.6792221201834251
2020-11-04,1.0177444209399655,0.12104935548136243,0.20092984896949892,0.6780207955491386
2020-11-05,1.0193330847031983,0.12260630861085972,0.20051555049072242,0.6768781408984178
2020-11-06,1.0211668496672694,0.12243199245944357,0.20197277443363892,0.6755952331069174
2020-11-09,1.0215631134017582,0.12460759041444326,0.20133935839962702,0.6740530511859296
2020-11-10,1.0154992606467026,0.1247291668974018,0.1974146232107767,0.6778562098918215
2020-11-11,1.013711163957717,0.12386366767839935,0.19735603031628282,0.6787803020053177
2020-11-12,1.0135288714654869,0.123816645337409,0.19698463864370988,0.6791987160188812
2020-11-13,1.0111713649110317,0.12292446616258794,0.1983105534413637,0.6787649803960484
2020-11-16,1.0129848973920788,0.12392936007099571,0.19785374425542118,0.6782168956735831
2020-11-17,1.0125947943111304,0.12376901110776292,0.1975736121990396,0.6786573766931975
2020-11-18,1.0098469704482431,0.12394349989136579,0.19683505503155216,0.6792214450770822
2020-11-19,1.009137565550328,0.1250050568076022,0.1960028623237716,0.6789920808686263
2020-11-20,1.0094226270011997,0.12531766666305477,0.19625391838489042,0.6784284149520547
2020-11-23,1.0120376537569353,0.12633563670051068,0.19615430100235273,0.6775100622971366
2020-11-24,1.0060769409817054,0.12633945946676184,0.19239763701084742,0.6812629035223907
2020-11-25,1.0027245842598975,0.12531420418192038,0.19093310016142614,0.6837526956566535
2020-11-26,1.003025841597171,0.12543996031302276,0.19108132800280464,0.6834787116841726
2020-11-27,1.004578497630792,0.12690080409802923,0.1908886248930496,0.6822105710089212
2020-11-30,1.0002017362898945,0.12687090868856127,0.1869823707680412,0.6861467205433976
2020-12-01,1.003638759223589,0.1290258122150885,0.1876260929259428,0.6833480948589687
2020-12-02,1.005795705338301,0.12849305914201983,0.1899913360629456,0.6815156047950347
2020-12-03,1.007718480654901,0.12820142158050696,0.19172614791503817,0.6800724305044549
2020-12-04,1.010612934720326,0.1280890797595752,0.19148307958413385,0.6804278406562911
2020-12-07,1.0081865372005723,0.12737555992748692,0.19148374640101812,0.6811406936714949
2020-12-08,1.0127620158258979,0.12643021802068954,0.19341812982993803,0.6801516521493725
2020-12-09,1.0095724449334522,0.1254382137329233,0.19290587426525635,0.6816559120018204
2020-12-10,1.007197998906328,0.12550147823377825,0.19141577920399724,0.6830827425622246
2020-12-11,1.0047653874481999,0.12450043713475507,0.19182790638787162,0.6836716564773733
2020-12-14,1.0048772507722838,0.12551173386840533,0.19185785092178456,0.68263041520981
2020-12-15,1.0069110752450041,0.12560699625133104,0.1929549868970832,0.6814380168515858
2020-12-16,1.0084136649726612,0.12565200814364502,0.19389432951795754,0.6804536623383974
2020-12-17,1.0104860039758259,0.12703936413198558,0.19446595336182473,0.6784946825061897
2020-12-18,1.011153570782948,0.12628401517752658,0.19566305864032868,0.6780529261821447
2020-12-21,1.014220539441228,0.1269409330870254,0.19715525889448957,0.6759038080184849
2020-12-22,1.0109293236658017,0.12557092317054813,0.19504356798477224,0.6793855088446797
2020-12-23,1.0119413631746856,0.1263939307994382,0.19449191999972906,0.6791141492008329
2020-12-24,1.0127193638085146,0.1262968312852112,0.1950551287402693,0.6786480399745195
2020-12-25,1.0156299264871855,0.1269030914756851,0.1955620167909734,0.6775348917333415
2020-12-28,1.0163656179384992,0.12713373232159475,0.19567405534767868,0.6771922123307266
2020-12-29,1.0160910662505394,0.1267994144107172,0.19466153959623198,0.6785390459930508
2020-12-30,1.0177071523655625,0.12807039901303047,0.19409916244204412,0.6778304385449255
2020-12-31,1.0202530099680684,0.11911728454818214,0.12481532447829156,0.7560673909735264
2021-01-04,1.0225099024237838,0.1198385389982763,0.1262219274637348,0.7539395335379889
2021-01-05,1.0264299861682575,0.12144598243922664,0.12631990816338637,0.752234109397387
2021-01-06,1.0294543183749836,0.12210832756559784,0.1263022331466034,0.7515894392877989
2021-01-07,1.0309352101319162,0.12436286012485098,0.12522246366649475,0.7504146762086543
2021-01-08,1.0296489107361984,0.12393597216169837,0.12457580597771574,0.7514882218605857
2021-01-11,1.0247141103335204,0.12321645044051947,0.12191561495425182,0.7548679346052288
2021-01-12,1.0294793746897146,0.1259737930208913,0.12225090317274567,0.751775303806363
2021-01-13,1.0304811726741154,0.12539421338318227,0.12187527284857975,0.7527305137682379
2021-01-14,1.028506803403248,0.12349070100359108,0.12130524534007488,0.7552040536563339
2021-01-15,1.0297147585806623,0.12299234840733658,0.12158052425578791,0.7554271273368754
2021-01-18,1.0288607618097736,0.12432225990558411,0.12135995776225243,0.7543177823321635
2021-01-19,1.0266446081447862,0.12302646574873359,0.12175080085076487,0.7552227334005016
2021-01-20,1.029123964197864,0.12335422851174548,0.12177888104482791,0.7548668904434267
2021-01-21,1.0323693904927724,0.1249159876984368,0.12254945535000228,0.7525345569515609
2021-01-22,1.0333885009551091,0.12485495576585258,0.12182045706503197,0.7533245871691154
2021-01-25,1.033855974022761,0.12616536122195446,0.12118950009095403,0.7526451386870916
2021-01-26,1.0285118475292392,0.1243227999902077,0.12217294988286187,0.7535042501269303
2021-01-27,1.0274549263253694,0.124659078533196,0.12165478020314112,0.753686141263663
2021-01-28,1.0236884203793364,0.12227320689055683,0.12152079666038937,0.7562059964490538
2021-01-29,1.0219592483164166,0.12170490471646146,0.12227662431554062,0.756018470967998
2021-02-01,1.0270303011457647,0.12241737770142504,0.12302550917056855,0.7545571131280063
2021-02-02,1.0287336828253422,0.12387972859368276,0.12182508156264103,0.7542951898436762
2021-02-03,1.0266987301228567,0.12400013626494193,0.12081011789837859,0.7551897458366795
2021-02-04,1.0255070983101437,0.12391455879854998,0.12007965479110091,0.7560057864103491
2021-02-05,1.0220893494485128,0.12449650220333701,0.11912201194222269,0.7563814858544404
2021-02-08,1.0230940077803135,0.1258810547123748,0.12000725219086125,0.7541116930967641
2021-02-09,1.0279462751681225,0.12816126349578766,0.12072785314494965,0.7511108833592628
2021-02-10,1.0323763985697818,0.12999636324725228,0.12033794239753934,0.7496656943552084
2021-02-18,1.02727007744218,0.12974630545734891,0.1175231143459378,0.7527305801967132
2021-02-19,1.0280635492680403,0.1303126198816762,0.11691763638918923,0.7527697437291345
2021-02-22,1.0242589515100176,0.126469525431966,0.11867592912945503,0.7548545454385791
2021-02-23,1.0263856739883896,0.12589456315337422,0.11965460925422938,0.7544508275923965
2021-02-24,1.0232538579130266,0.12320396736228834,0.11976223353470801,0.7570337991030037
2021-02-25,1.0230200211383167,0.12429952655986258,0.11865799245228784,0.7570424809878497
2021-02-26,1.0172368249401846,0.12186998915184766,0.11747919263086694,0.7606508182172854
2021-03-01,1.0173910810769404,0.12372453108439786,0.11687618681329102,0.7593992821023111
2021-03-02,1.016309179930786,0.12240257842908166,0.11508042927108289,0.7625169922998354
2021-03-03,1.0180065220688908,0.12440690074376433,0.11531093781344659,0.760282161442789
2021-03-04,1.0132101393696722,0.12146677884583933,0.11471423024090086,0.7638189909132598
2021-03-05,1.0126338470047413,0.12109188117433407,0.11373428261018151,0.7651738362154844
2021-03-08,1.0107789440518098,0.11737409215762103,0.115153766001822,0.7674721418405569
2021-03-09,1.0084176197293095,0.11550446071678226,0.1149970108343085,0.7694985284489092
2021-03-10,1.010765587577639,0.11568099392157519,0.11590793660749724,0.7684110694709275
2021-03-11,1.013635221236169,0.11807838310000816,0.11659136550275817,0.7653302513972337
2021-03-12,1.0120546354179312,0.11853782287363862,0.11517202601183664,0.7662901511145248
2021-03-15,1.010396688508875,0.1165708634053768,0.11640855636960645,0.7670205802250167
2021-03-16,1.0108323213713875,0.11721962216230163,0.11655471865157516,0.7662256591861231
2021-03-17,1.011491645185432,0.11763007645583702,0.11696925008036015,0.7654006734638028
2021-03-18,1.0120011111111538,0.11841714876649687,0.11779283063272138,0.7637900206007818
2021-03-19,1.0093835316225783,0.11577574889913055,0.11760676629218109,0.7666174848086884
2021-03-22,1.0106200599365045,0.11684170475290134,0.11684102737613222,0.7663172678709663
2021-03-23,1.010362875675126,0.11591782624871895,0.11736182249293803,0.7667203512583429
2021-03-24,1.00940084395079,0.11441621084651346,0.11724429999013149,0.7683394891633551
2021-03-25,1.0099943006630054,0.11426418451816382,0.11753564651284287,0.7682001689689935
2021-03-26,1.0112948021979424,0.11631913459480522,0.11705743098821575,0.766623434416979
2021-03-29,1.0113687966735272,0.11652232918562888,0.11704886675007851,0.7664288040642926
2021-03-30,1.0114981227553292,0.11743881318935231,0.11562779412776802,0.7669333926828796
2021-03-31,1.0107859881355286,0.11673779354741957,0.11436760654992803,0.7688945999026524
2021-04-01,1.0135951142756052,0.11772394766362315,0.11633491878198221,0.7659411335543946
2021-04-02,1.016240875924973,0.11844983613967357,0.11756177849178655,0.7639883853685399
2021-04-06,1.0147505999637092,0.11803299513983052,0.1170499287451498,0.7649170761150197
2021-04-07,1.014775632794724,0.11729160421229314,0.11756855417229141,0.7651398416154154
2021-04-08,1.014514079444821,0.11755399664605537,0.11782708538884262,0.7646189179651021
2021-04-09,1.0140746149974222,0.11610584693837057,0.11843263797989807,0.7654615150817314
2021-04-12,1.0132099365978329,0.1144298432642723,0.11791345547888335,0.7676567012568443
2021-04-13,1.0137908750552262,0.11421643155237697,0.11663871691122786,0.7691448515363951
2021-04-14,1.0162038440791366,0.11453517851306268,0.11766370883378109,0.7678011126531562
2021-04-15,1.0144191949642494,0.11414568717151531,0.11777289442359305,0.7680814184048917
2021-04-16,1.0182952317893519,0.11404762694663807,0.11833154266438102,0.7676208303889809
2021-04-19,1.0214797549790147,0.11633315376918094,0.11883691414839988,0.7648299320824191
2021-04-20,1.0207392922150575,0.11624973487288585,0.11778897639568597,0.7659612887314282
2021-04-21,1.022295155361254,0.1163241412632217,0.11883919217003856,0.7648366665667398
2021-04-22,1.0218393466720066,0.11629221540068771,0.11898931010454525,0.764718474494767
2021-04-23,1.0246773881191513,0.117035793093187,0.11840150962277778,0.7645626972840353
2021-04-26,1.021788882588559,0.1160255492043623,0.11812117422051552,0.7658532765751221
2021-04-27,1.0214919406663747,0.11633176599568514,0.11828503235403043,0.7653832016502843
2021-04-28,1.019558249086136,0.11735041696302577,0.11782809665739226,0.764821486379582
2021-04-29,1.021922849842194,0.11804266752719277,0.11791148978029466,0.7640458426925125
2021-04-30,1.0218422127057072,0.11710907547624735,0.11733814998080763,0.765552774542945
2021-05-06,1.021940419906871,0.1156940722833516,0.11897754167435866,0.7653283860422898
2021-05-07,1.0218363325076547,0.1144276867761798,0.12031680366833405,0.765255509555486
2021-05-10,1.022258923121488,0.11435943867480948,0.12068769337239986,0.7649528679527906
2021-05-11,1.0242195448641325,0.11468405137077314,0.1202951957769826,0.7650207528522442
2021-05-12,1.0249747068982686,0.11524712970367972,0.120432458427752,0.7643204118685683
2021-05-13,1.0227685052547189,0.11434432949008168,0.12020714440055522,0.7654485261093631
2021-05-14,1.0265793096427822,0.11654782492156746,0.12046975399400674,0.7629824210844258
2021-05-17,1.028939114794109,0.11754987727318637,0.12141500805770065,0.761035114669113
2021-05-18,1.0294585481702798,0.11753216213427423,0.12215698738073356,0.7603108504849923
2021-05-19,1.0312129946059974,0.11704151647267703,0.12226990653049892,0.760688576996824
2021-05-20,1.0329719225706786,0.11713240829717239,0.12202968691660415,0.7608379047862234
2021-05-21,1.0341945581386887,0.11585525568586884,0.1220453348013646,0.7620994095127666
2021-05-24,1.0358915704725655,0.1162442006408583,0.12222856002472132,0.7615272393344205
2021-05-25,1.0384604372257205,0.1193380258404085,0.12141658164691832,0.7592453925126733
2021-05-26,1.041023914082031,0.11906472846534012,0.12238850720216558,0.7585467643324942
2021-05-27,1.038960545122669,0.11969274710191785,0.12189934618183612,0.7584079067162459
2021-05-28,1.0377362159275512,0.11952447299153786,0.1211188360120438,0.7593566909964183
2021-05-31,1.0381813056781037,0.119596972724509,0.12195898183497725,0.7584440454405137
2021-06-01,1.039936131655656,0.1195598718298889,0.12254833261916384,0.7578917955509472
2021-06-02,1.038137807696255,0.11888012327046474,0.12084895523563766,0.7602709214938975
2021-06-03,1.0372410126252014,0.11813656741898779,0.12034755752857065,0.7615158750524414
2021-06-04,1.0352062517268925,0.1190513108197817,0.11924215447125115,0.7617065347089671
2021-06-07,1.0346576459231345,0.11899027155187103,0.12010458554275255,0.7609051429053764
2021-06-08,1.0343969294892963,0.11815089727191214,0.12080635925115804,0.7610427434769298
2021-06-09,1.0345530606272868,0.11829863476891693,0.12069221323531175,0.7610091519957713
2021-06-10,1.0349452258997514,0.11895720775423789,0.12029492743829294,0.7607478648074693
2021-06-11,1.034171812927446,0.1180316903623742,0.12137637112011611,0.7605919385175098
2021-06-15,1.0294415025656816,0.11734691890217173,0.11984563586507839,0.7628074452327499
2021-06-16,1.028798995330505,0.11594256642749785,0.11988833179477741,0.7641691017777247
2021-06-17,1.0258698648312414,0.1165031967117052,0.11823163700301939,0.7652651662852753
